"id","address","size","type","rent","rentalAgreement","dateOfFree","waterPrice","link","added_timestamp","available","removed_timestamp","buildingYear","floor","buildingCondition","layout","roomNumbers","buildingAmeneties","possibleDuplicateFlag","costDescription","housingCooperative","energyClass","lessor","renovations","balcony","description","search_city","lon","lat","size1"
"876773","Vaasa Alkulanpolku 7 H 74, 65380 VAASA","74.5","kerrostalo","667,58","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/kerrostalo/876773","2019-08-19 22:32:38","Yes",NA,"1988","2","hyvä","3h+k+p","3 huonetta","NA","0","Vakuusmaksu on vuokrattavan asunnon kuukausivuokran suuruinen summa, min. 400 €, maks. 800 €, joka talletetaan pankkitilillemme ennen vuokrasuhteen alkamista.","Kiinteistö Oy Pikipruukki Fastighets Ab","D","KOy Pikipruukki FAb",NA,NA,"Edullinen ja tilava kolmio Alkulan alueella. Lähellä löytyy ruokakauppa, koulu sekä kirjasto. Vuokraamme myös tarvittaessa autopaikan. Huoneiston pohjapiirustuksiin sekä muihin vuokra-asuntoihimme voit tutustua kotisivuillamme www.pikipruukki.com. Kotisivujemme kautta voitte toimittaa meille asuntohakemuksenne.","Vaasa",21.7274494,63.081809,74.5
"876774","Vaasa Alkulanpolku 5 D 33, 65380 VAASA","74.5","kerrostalo","662,34","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/kerrostalo/876774","2019-08-19 22:32:57","No","2019-09-04 10:31:07","1988","1","hyvä","3h+k+p","3 huonetta","NA","0","Vakuusmaksu on vuokrattavan asunnon kuukausivuokran suuruinen summa, min. 400 €, maks. 800 €, joka talletetaan pankkitilillemme ennen vuokrasuhteen alkamista.","Kiinteistö Oy Pikipruukki Fastighets Ab","D","KOy Pikipruukki FAb",NA,NA,"Edullinen kolmio Alkulan alueella. Ruokakauppa ja kirjasto lähellä. Ensimmäinen kerros. Vuokraamme myös tarvittaessa autopaikan. Huoneiston pohjapiirustuksiin sekä muihin vuokra-asuntoihimme voit tutustua kotisivuillamme www.pikipruukki.com. Kotisivujemme kautta voitte toimittaa meille asuntohakemuksenne.","Vaasa",21.7265711,63.0817174,74.5
"876775","Vaasa Vetokannas Gerbyntie 24 A 19, 65230 VAASA","92","kerrostalo","964,04","toistaiseksi","1.9.2019","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/vetokannas/kerrostalo/876775","2019-08-19 22:32:07","Yes",NA,"2002","4","hyvä","4h+k+s+p","4 huonetta","NA","0","Vakuusmaksu on vuokrattavan asunnon kuukausivuokran suuruinen summa, min. 400 €, maks. 800 €, joka talletetaan pankkitilillemme ennen vuokrasuhteen alkamista.","Kiinteistö Oy Pikipruukki Fastighets Ab","D","KOy Pikipruukki FAb",NA,NA,"Tilava, saunallinen perheasunto hissitalon 4. kerroksessa Vetokannaksen alueella. Ruokakauppa lähellä. Vuokraamme tarvittaessa myös autopaikan. Huoneiston pohjapiirustuksiin sekä muihin vuokra-asuntoihimme voit tutustua kotisivuillamme www.pikipruukki.com. Kotisivujemme kautta voitte toimittaa meille asuntohakemuksenne.","Vaasa",21.6173802,63.1184703,92
"876776","Vaasa Vanha Vaasa Uusikatu 5 B 31, 65380 VAASA","77.5","kerrostalo","787,64","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/vanha+vaasa/kerrostalo/876776","2019-08-19 22:33:12","Yes",NA,"1998","2","hyvä","3h+k+s+p","3 huonetta","NA","0","Vakuusmaksu on vuokrattavan asunnon kuukausivuokran suuruinen summa, min. 400 €, maks. 800 €, joka talletetaan pankkitilillemme ennen vuokrasuhteen alkamista.","Kiinteistö Oy Pikipruukki Fastighets Ab","C","KOy Pikipruukki FAb",NA,NA,"Kolmio pientalon 2. kerroksessa. Rauhallinen sijainti Vanhassa Vaasassa, perinteisellä omakotialueella. Asunnossa oma sauna. Vuokraamme myös tarvittaessa autopaikan. Huoneiston pohjapiirustuksiin sekä muihin vuokra-asuntoihimme voit tutustua kotisivuillamme www.pikipruukki.com. Kotisivujemme kautta voitte toimittaa meille asuntohakemuksenne.","Vaasa",21.7197828,63.0708337,77.5
"876809","Vaasa Teeriniemi Kuovinkuja 1, 65320 Vaasa","85","rivitalo","790","toistaiseksi","heti vapaa","20 €/kk","https://www.vuokraovi.com/vuokra-asunto/vaasa/teeriniemi/rivitalo/876809","2019-08-19 22:31:51","No","2019-09-03 22:31:06","1982","NA","hyvä","3 h +k +kph","3 huonetta","NA","0","Vuokralainen solmii oman sähkösopimuksensa. Laaja kotivakuutus vaaditaan vuokralaiselta.","NA","NA","",NA,NA,"Yksitasoinen, avara rivitaloasunto. Päätyhuoneisto. Suuret huoneet. Kylpyhuone remontoitu 2015. Iso, rauhallinen takapiha. Hyvät kulkuyhteydet.","Vaasa",21.6778689,63.0977074,85
"876848","Vaasa Klemetinkatu 3 B 17, 65100 VAASA","68.5","kerrostalo","600","toistaiseksi","1.10.2019","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/kerrostalo/876848","2019-08-19 22:31:33","No","2019-08-28 10:31:14","1984","1/5","hyvä","2h+k","Kaksio","NA","0","Sähkö: Käyttösähköstä vuokralainen tekee sopimuksen sähköyhtiön kanssa. Elisan 10 Mt:n nettiyhteys, vesimaksu ja lämmitys sisältyvät vuokraan. Autopaikka: 2€/kkAutopistokepaikka: 10€/kkSaunamaksu: 8€/kk.","Klemetinkatu 3 Vaasa","F 2013","Lakea Oy, Vaasa",NA,NA,"Klemetinkatu 3 sijaitsee keskustan ytimessä, lähellä kaikkia palveluita. Talon iästä huolimatta asuntoja on remontoitu nykyaikaisin materiaalein!","Vaasa",21.6264208,63.0953038,68.5
"876948","Vaasa Melaniemi Piirikatu 37 A, 65320 VAASA","74.5","kerrostalo","850","toistaiseksi","1.9.2019","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/melaniemi/kerrostalo/876948","2019-08-20 10:31:54","Yes",NA,"2013","3/4","hyvä","3h, k, s","3 huonetta","oma sauna, parveke","0","Autopaikka: 30 e/kk. Vesi kulutuksen mukaan, oma mittari. Lasku 3-4 kertaa vuodessa. Vuokralainen tekee itse sähkösopimuksen ja vastaa sähkön kulutuksesta aiheutuvista kuluista.","Asunto Oy Vaasan Aallonharja 1 - Bostads Ab Vasa Aaltobacken 1","NA","Maarit Jakobsson, Vaasan Kotijoukkue",NA,NA,"Vuorattavana saunallinen tasokas asunto Huutoniemen palveluiden läheltä. Hyväpohjainen ja valoisa asunto, jossa suuri lasitettu parveke. Autokatospaikka 30 €/kk. Etsitään vuokralaista vähintään vuodeksi. Valitun vuokralaisen on esitettävä voimassa oleva vuokrakohteeseen tehty vastuuosan sisältämä kotivakuutus. Tarkistamme hakijoiden luottotiedot.","Vaasa",21.6844429,63.0895375,74.5
"876968","Vaasa Keskusta Koulukatu 30, 65100 Vaasa","82","kerrostalo","1000","toistaiseksi","heti vapaa","20 €/hlö/kk","https://www.vuokraovi.com/vuokra-asunto/vaasa/keskusta/kerrostalo/876968","2019-08-20 10:31:38","Yes",NA,"1910","3/3 , ylin kerros","hyvä","2 h+k","Kaksio","kalustettu","0","NA","NA","NA","KL-Asuntovuokraus",NA,NA,"Arvotalossa loistopaikalla ISO, AVARA JA VALOISA kaksio jossa varmasti viihdyt. Todella tilavat huoneet: olohuone, makuuhuone ja keittiö, lisäksi pieni tila esim. työtilaksi tai lapselle. Talossa putkiremontti tehty joten kylpyhuone täysin uusittu. Myös ikkunat uusittu. Kaunis asunto rannan tuntumassa - harvoin tarjolla!","Vaasa",21.6079527,63.093152,82
"877149","Vaasa Gerby Västervikintie 3, 65280 Vaasa","46","kerrostalo","540","toistaiseksi","1.9.2019","28 €/kk","https://www.vuokraovi.com/vuokra-asunto/vaasa/gerby/kerrostalo/877149","2019-08-20 22:31:42","Yes",NA,"1989","1/2 , alin kerros","hyvä","2h+k","Kaksio","parveke, taloyhtiössä sauna","0","NA","NA","NA","",NA,NA,"Hyväkuntoinen pienkerrostalokaksio. Keittiö ja kylpyhuone remontoitu muutama vuosi sitten. Alin kerros pieni oma terassi ja piha. Palosaarelle matkaa noin 2,5 kilometriä ja keskustaan noin 3 kilometriä. Vapaa 1.9. alkaen.","Vaasa",21.6020648,63.1307852,46
"877254","Vaasa Mäkikaivontie 1 A 7, 65100 VAASA","72.5","kerrostalo","999","toistaiseksi","1.10.2019","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/kerrostalo/877254","2019-08-20 22:31:27","No","2019-08-30 10:31:12","2017","1/4","hyvä","3h+k","3 huonetta","NA","0","Sähkö: Käyttösähköstä vuokralainen tekee sopimuksen sähköyhtiön kanssa. 10 Mt:n nettiyhteys ja lämmitys sisältyvät vuokraan. Vesimaksu: 13€/hlö/kk on ennakkomaksu, joka tasataan vuosittain ja poismuuton yhteydessä mittauksen mukaan. Autohallipaikka: 55€/kk.","Asunto Oy Vaasan Lakeankulma","C 2013","Lakea Oy, Vaasa",NA,NA,"","Vaasa",21.6320391,63.092351,72.5
"877376","Vaasa Hietalahti Malmönkatu 4 A 6, 65100 Vaasa","55","kerrostalo","690","toistaiseksi","1.9.2019","15 €/kk","https://www.vuokraovi.com/vuokra-asunto/vaasa/hietalahti/kerrostalo/877376","2019-08-21 10:31:42","No","2019-08-28 22:31:11","1954","2/3","hyvä","2h + k","Kaksio","parveke, taloyhtiössä sauna","0","Veden ennakkomaksu 15 €/hlö/kk. Maksut tasataan kaksi kertaa vuodessa kulutuksen mukaan. Vuokralainen tekee oman sähkösopimuksen ja ottaa kotivakuutuksen.","NA","NA","",NA,NA,"Tyylikäs kaksio Hietalahdessa persoonallisella pohjaratkaisulla. Tässä läpitalon päätyasunnossa valo tulvii asuntoon isoista ikkunoista sekä makuuhuoneeseen, olohuoneeseen että keittiöön. Asunnon levyinen lasitettu parveke on kohti etelää. Erikoinen pohjaratkaisu mahdollistaa asunnon jakamisen myös esim. kahdelle opiskelijalle! Asunnon varusteluihin kuuluu mm. tiskikone, pyykinpesukone, sadesuihku, iso erillinen vaatekaappi ja keittiön mustat kattovalaisimet. Säilytystilaa löytyy eteiskäytävän puolelta lattiasta kattoon rakennettujen peiliovien takaa ja keittiökäytävän puolelta kaapistosta. Asuntoa ympäröivä alue on rauhallinen ja sijainti kätevä. Lähimpään hyvinvarusteltuun kauppaan, K-Supermarkettiin, on matkaa vain 400 m ja keskustaan pääsee kävellen 10–15 minuutissa. Merenrantaan mukaville lenkkipoluille kävelymatka vain 500 m. Pienet ja keskikokoiset lemmikit ovat asuntoon tervetulleita! Autopaikka on mahdollinen.","Vaasa",21.6290773,63.0869608,55
"877388","Vaasa Palosaari Urheilukatu 1, 65200 Vaasa","50","kerrostalo","595","toistaiseksi","heti vapaa","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/palosaari/kerrostalo/877388","2019-08-21 10:32:28","Yes",NA,"1959","4/4 , ylin kerros","hyvä","2h+k","Kaksio","taloyhtiössä sauna","0","Vesimaksu sisältyy vuokraan.","NA","NA","Isännöinti Mäkinen Oy",NA,NA,"Siistikuntoinen ylimmän kerroksen parvekkeellinen kaksio. Ei hissiä. Hyvä sijainti Palosaarella. Esittelyt: Isännöinti Mäkinen 010 2898700 info@ismakinen.fi","Vaasa",21.6003634,63.1141181,50
"877433","Vaasa Vöyrinkaupunki Vöyrinkatu 36 as 5, 65100 Vaasa","33.5","kerrostalo","396,55","toistaiseksi","1.9.2019","15 €/hlö/kk","https://www.vuokraovi.com/vuokra-asunto/vaasa/voyrinkaupunki/kerrostalo/877433","2019-08-21 10:32:13","No","2019-08-23 10:31:18","1945","1/2 , alin kerros","hyvä","1h+k","Yksiö","taloyhtiössä sauna","0","NA","NA","NA","Luotsi Kiinteistöpalvelut Oy",NA,NA,"Yksiö idyllisessä puutaloympäristössä. Lähellä kaikkia keskusta palveluita ja kouluja. Luottotiedot tarkistetaan. Täytä hakemus kotisivuillamme www.vaasanluotsi.fi","Vaasa",21.6217673,63.1001876,33.5
"877466","Vaasa Keskusta Hietalahdenkatu 22, 65100 VAASA","19","kerrostalo","395","toistaiseksi","heti vapaa","22 €/kk","https://www.vuokraovi.com/vuokra-asunto/vaasa/keskusta/kerrostalo/877466","2019-08-21 10:31:57","No","2019-08-30 10:31:12","1959","NA","hyvä","1 h + minikeittiö","Yksiö","NA","0","NA","NA","NA","",NA,NA,"PIeni, mutta viihtyisiä yksiö keskustan tuntumassa. Vaasan torille matkaa noin 1 km. Suihku, wc, minikeittiö, pesukoneliitäntä. 1. kerros. Ikkuna rauhaisalle takapihalle. Puistonäkymä. Taloyhtiö hyvin remontoitu. Viemärit, käyttövesiputket, sähköt, ym. Autopaikka 10e/kk.","Vaasa",21.6255923,63.0881072,19
"877561","Vaasa Keskusta Rantakatu 29 as, 65100 VAASA","45","kerrostalo","620","toistaiseksi","1.10.2019","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/keskusta/kerrostalo/877561","2019-08-21 22:32:17","No","2019-08-28 10:31:14","0","5/5","hyvä","2 h, kk, parveke","Kaksio","parveke","0","Vesimaksu: 25,00 eur/hlö/kk, Autopaikka 15,00 e/kk. Sähkö kulutuksen mukaan, vuokralainen tekee oman sähkösopimuksen.","NA","NA","PLUS kiinteistöt LKV [A]",NA,NA,"Huippupaikalla rannassa, hissitalon ylimmän kerroksen remontoitu, hyväkuntoinen kaksio. Iso lasitettu länsiparveke josta esteettömät merinäkymät. Autopaikka on.På bra plats i stranden renoverad tvåa i bra skick i hisshusets översta våningen. Stor inglasad västbalkong, fri utsikt mot havet. Bilplats finns.","Vaasa",21.6117617,63.0861716,45
"877587","Vaasa Mäkikaivontie 1 B B 23, 65100 VAASA","52","kerrostalo","795","toistaiseksi","1.9.2019","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/kerrostalo/877587","2019-08-21 22:32:01","No","2019-08-22 10:31:21","2017","3/8","hyvä","2h+kt+(s)","Kaksio","NA","0","Sähkö: Käyttösähköstä vuokralainen tekee sopimuksen sähköyhtiön kanssa. 10 Mt:n nettiyhteys ja lämmitys sisältyvät vuokraan. Vesimaksu: 13€/hlö/kk on ennakkomaksu, joka tasataan vuosittain ja poismuuton yhteydessä mittauksen mukaan. Saunamaksu: 15€/kkAutohallipaikka: 55€/kk.","Lakeankulman Torni","C 2013","Lakea Oy, Vaasa",NA,NA,"Lakeankulman Torni sijaitsee aivan Vaasan keskustan vieressä sijaitsevalla monipuolisella ja arvostetulla asuinalueella Hietalahdella. Alueella vallitsee rauhallinen ilmapiiri ja läheltä löytyy mm. Ruusupuisto, josta löydät tuoksuvien ruusujen lisäksi jännittävän labyrintin ja frisbeegolfradan. Upeat merelliset lenkkeilymaiset tarjoaa Vaasan rantaviiva!","Vaasa",21.6320391,63.092351,52
"877663","Vaasa Hietalahti Kauppapuistikko 48 B, 65100 VAASA","62","kerrostalo","665","toistaiseksi","Sopimuksen mukaan","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/hietalahti/kerrostalo/877663","2019-08-21 22:31:46","No","2019-09-06 22:31:01","1968","3","tyydyttävä","3h+kt+kph","3 huonetta","parveke, taloyhtiössä sauna","0","Vesimaksu: 20,00 eur/hlö/kk","Asunto-osakeyhtiö Vaasan Sandviksbacken","NA","Suomen Asuntoyhtymä Oy",NA,NA,"**Asuntoyhtymän uuden asukkaan etu; Huoneiston vuokra ensimmäiset 3kk 399e/kk, jonka jälkeen vuokra 665e/kk. Etu voimassa toistaiseksi voimassa olevissa vuokrasopimuksissa, joissa ensimmäinen irtisanominen mahdollista 11kk sopimuksen alkamisesta. Asunto on myös mahdollista vuokrata toistaiseksi voimassaolevana 1kk irtisanomisajalla hintaan 665e/kk**Valoisa kolmio meren läheisyydestä Vaasan Hietalahdesta etsii uusia asukkaitaan, Asunto vapautuu uusien asukkaiden käyttöön 1.9.2019 alkaen.Taloyhtiö on valmistunut vuonna 1968 ja peruskorjattu laajasti 1990- ja 2000-luvulla. Taloyhtiössä Elisan kaapeli-tv- ja 10M laajakaistayhteydet. Vuokra 665e/kk Vesimaksu 20e/kk/hlöMediamaksu 10e/kkMahdollisuus autopaikkaan 10-25e/kkVuokralainen tekee oman sähkösopimuksenVuokravakuus: 1kk vuokraa vastaava summaToistaiseksi voimassaoleva vuokrasuhde. Luottotiedot tarkastetaan ja laaja kotivakuutus vaaditaan. Soita ja kysy lisää! Esittelyjä järjestetään sopimuksen mukaan.Vuokrahakemukset ja lisätiedot suoraan vuokranantajalle:Sähköpostilla: vuokraus@asuntoyhtyma.fi Puhelimitse arkisin klo. 09:00-17:00: 040 500 8035","Vaasa",21.6222798,63.0880373,62
"877666","Vaasa Hietalahti Klemetinkatu 21, 65100 Vaasa","49","kerrostalo","610","toistaiseksi","1.9.2019","18 €/hlö/kk","https://www.vuokraovi.com/vuokra-asunto/vaasa/hietalahti/kerrostalo/877666","2019-08-21 22:31:27","No","2019-08-29 10:31:05","2009","1/3","hyvä","2h+kk+s+viherhuone+parveke","Kaksio","oma sauna, parveke","0","Vuokralainen vastaa käyttösähköstä.","Koy Hietalahden Viikinki","E 2007","Isännöinti Mäkinen Oy",NA,NA,"Viihtyisä, saunallinen asunto aivan keskustan kupeessa Hietalahdessa. Internet sisältyy vuokraan. Viherhuone tuo tälle kaksiolle monipuolisemmat käyttöratkaisut: toisinaan se on palvellut ruokailutilana, toisinaan työhuoneena, joskus jopa toisena makuutilana. Trivsam lägenhet i bra skick i omnejd av Centrum. Internet ingår i hyran. Grönrummet kan användas olika sätt - till exempel som arbetsrum, matbordsplats eller även som sovalkov. Lisätiedot ja esittelyt / För information: Isännöinti Mäkinen 010 2898 704 terhi.savola@ismakinen.fi","Vaasa",21.630069,63.0909024,49
"877771","Vaasa Keskusta Kirkkopuistikko 17-21 F, 65100 VAASA","28","kerrostalo","540","toistaiseksi","Sopimuksen mukaan","20 €/hlö/kk","https://www.vuokraovi.com/vuokra-asunto/vaasa/keskusta/kerrostalo/877771","2019-08-22 10:32:29","No","2019-08-23 10:31:18","1964","7/7","hyvä","1h, kk","Yksiö","taloyhtiössä sauna","0","Vesimaksu: 20 e/hlö/kk. Vesimaksu 20€/kk/hlö. Maksetaan vuokran yhteydessä vuokranantajalle. Käyttösähkö kulutuksen mukaan. Vuokralainen tekee itse sähkösopimuksen ja vastaa sähkön kulutuksesta aiheutuvista kuluista.","Kiinteistö Oy Egen Härd Fastighets Ab","NA","Maarit Jakobsson, Vaasan Kotijoukkue",NA,NA,"Erinomaisella paikalla aivan keskustassa vuokrattavana hyväkuntoinen yksiö. Hissitalo, ylin kerros. Eteisessä hyvin säilytystilaa. Etsitään vuokralaista vähintään vuodeksi. Valitun vuokralaisen on esitettävä voimassa oleva vuokrakohteeseen tehty vastuuosan sisältämä kotivakuutus. Tarkistamme hakijoiden luottotiedot.","Vaasa",21.6087527,63.0967611,28
"877772","Vaasa Ristinummi Brennerinpolku 1 A, 65370 VAASA","49","luhtitalo","490","toistaiseksi","heti vapaa","20 €/hlö/kk","https://www.vuokraovi.com/vuokra-asunto/vaasa/ristinummi/luhtitalo/877772","2019-08-22 10:32:45","No","2019-08-23 10:31:18","1980","1/3","hyvä","1h, tupakeittiö, kph, parveke","Kaksio","parveke, taloyhtiössä sauna","0","Autopaikka: 18 e/kk. Vesimaksu: 20 e/hlö/kk. Muut mahdolliset käyttömaksut taloyhtiölle.","Asunto Oy Vaasan Brenneri","NA","Maarit Jakobsson, Vaasan Kotijoukkue",NA,NA,"Ensimmäisen kerroksen parvekkeellinen huoneisto luhtitalossa, pinta-ala49 m2. Puutarhamainen piha,näkymä makuuhuoneesta puistoon. Tupakeittiö ja makuuhuone + kylpyhuone. Kylpyhuonetta lukuunottamatta kaikki pinnat remontoitu lattiasta kattoon v. 2016. Keittiössä mm. astianpesukone ja kylpyhuoneessa liitäntä pesukoneelle. Saunan/pesutuvan käyttömahdollisuus yhteisissä tiloissa. Huoneistoon kuuluu myös autokatospaikka.Etsitään vuokralaista vähintään vuodeksi. Tarkistamme hakijoiden luottotiedot. Valitun vuokralaisen on esitettävä kohteeseen tehty vastuuosan sisältämä kotivakuutus.","Vaasa",21.727174,63.0801334,49
"877779","Vaasa Ristinummi Kappelinmäentie 5 D 34, 65370 VAASA","78","kerrostalo","546","toistaiseksi","heti vapaa","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/ristinummi/kerrostalo/877779","2019-08-22 10:32:11","No","2019-08-29 22:31:11","1974","NA","hyvä","3h+k","3 huonetta","NA","0","NA","Kappelinmäentie 5 Vaasa","G 2013","Lakea Oy, Vaasa",NA,NA,"Kappelinmäentie 5 tarjoaa edullista asumista lähellä luontoa. Talo sijaitsee Ristinummella hyvien bussiyhteyksien päässä ja läheisyydestä löytyy hyvät liikuntamahdollisuudet!","Vaasa",21.7202542,63.0919556,78
"877781","Vaasa Hietalahti Mäkikaivontie 1 B B 23, 65100 VAASA","52","kerrostalo","795","toistaiseksi","1.9.2019","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/hietalahti/kerrostalo/877781","2019-08-22 10:31:55","No","2019-08-29 22:31:11","2017","3/8","hyvä","2h+kt+(s)","Kaksio","NA","0","Sähkö: Käyttösähköstä vuokralainen tekee sopimuksen sähköyhtiön kanssa. 10 Mt:n nettiyhteys ja lämmitys sisältyvät vuokraan. Vesimaksu: 13€/hlö/kk on ennakkomaksu, joka tasataan vuosittain ja poismuuton yhteydessä mittauksen mukaan. Saunamaksu: 15€/kk Autohallipaikka: 55€/kk.","Lakeankulman Torni","C 2013","Lakea Oy, Vaasa",NA,NA,"Lakeankulman Torni sijaitsee aivan Vaasan keskustan vieressä sijaitsevalla monipuolisella ja arvostetulla asuinalueella Hietalahdella. Alueella vallitsee rauhallinen ilmapiiri ja läheltä löytyy mm. Ruusupuisto, josta löydät tuoksuvien ruusujen lisäksi jännittävän labyrintin ja frisbeegolfradan. Upeat merelliset lenkkeilymaiset tarjoaa Vaasan rantaviiva!","Vaasa",21.6320391,63.092351,52
"877784","Vaasa Teeriniemi Teeriniemenkatu 7 B 20, 65320 VAASA","48","kerrostalo","557,49","toistaiseksi","1.9.2019","14 €/hlö/kk","https://www.vuokraovi.com/vuokra-asunto/vaasa/teeriniemi/kerrostalo/877784","2019-08-22 10:31:37","No","2019-08-29 22:31:11","2002","2/4","hyvä","2 h + kk + s","Kaksio","oma sauna, parveke","0","NA","NA","C 2007","Lakea Oy, Vaasa",NA,NA,"Vaasan Teeriniemi sijaitsee reilun neljän kilometrin päässä Vaasan keskustasta. Lähellä sijaitsevat päiväkoti, koulu, päivittäistavarakauppa ja apteekki. Teeriniemen vuokra-asunnoissa on jokaisessa parveke sekä oma sauna. Taloyhtiössä on myös kuivaushuone. Vesi laskutetaan huoneistokohtaisen vedenkulutuksen mukaan. Tasaus tehdään vähintään kerran vuodessa. Lemmikkieläimet ovat tervetulleita asuntoihimme. 10 MT laajakaistayhteys sisältyy vuokraan. Täytä hakemus sivuilla www.lakea.fi ja sovi näytöstä kati.jaaksi@lakea.fi tai 050 436 8474.","Vaasa",21.6844958,63.0978024,48
"877975","Vaasa Melaniemi Piirikatu 37 A, 65320 VAASA","42.5","kerrostalo","590","toistaiseksi","1.10.2019","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/melaniemi/kerrostalo/877975","2019-08-22 22:32:06","Yes",NA,"2013","1/4","hyvä","1h, tpk, s, parveke","Yksiö","oma sauna, parveke","0","Autopaikka: 25 e/kk. Vesi kulutuksen mukaan, maksetaan suoraan taloyhtiölle. Vesimittarit luetaan 3-4 kertaa vuodessa. Autokatospaikka 25€/kk. Maksetaan vuokran yhteydessä vuokranantajalle. Vuokralainen tekee itse oman sähkösopimuksen ja vastaa sähkön kulutuksesta aiheutuvista kuluista.","Asunto Oy Vaasan Aallonharja 1 - Bostads Ab Vasa Aaltobacken 1","NA","Maarit Jakobsson, Vaasan Kotijoukkue",NA,NA,"Uutta vastaava iso saunallinen yksiö vuokrattavana Melaniemestä, aivan Huutoniemen palveluiden vierestä. Erillinen makuuhuone, keittiö ja olohuone yhtenäistä avaraa tilaa. Ensimmäinen kerros, tilava parveke. Autokatospaikka 25€/kk. Vapautuu 1.10.Etsitään vuokralaista vähintään vuodeksi. Tarkistamme hakijoiden luottotiedot. Valitun vuokralaisen on esitettävä kohteeseen hankittu vastuuosan sisältämä kotivakuutus.","Vaasa",21.6844429,63.0895375,42.5
"877982","Vaasa Suvilahti Teirinkatu 1 C, 65350 VAASA","49","kerrostalo","690","toistaiseksi","1.10.2019","NA","https://www.vuokraovi.com/vuokra-asunto/vaasa/suvilahti/kerrostalo/877982","2019-08-22 22:31:50","No","2019-09-19 22:31:26","2014","8/8","hyvä","2h+kk+s","Kaksio","oma sauna, parveke","0","Autopaikka: 40 e/kk. Vesimaksu: 15 oma mittari. Vesiennakkomaksu 15€/kk/hlö. Maksetaan vuokranantajalle vuokran yhteydessä. Tasauslaskut vuosittain toteutuneen kulutuksen mukaan. Käyttösähkö kulutuksen mukaan. Vuokralainen tekee itse oman sähkösopimuksen ja vastaa sähkön kulutuksen aiheutuvista kuluista.","Asunto Oy Vaasan Suviportti","NA","Maarit Jakobsson, Vaasan Kotijoukkue",NA,NA,"Vuokrattavana ylimmän kerroksen uutta vastaavassa kunnossa oleva saunallinen kaksio. Asunnosta mahtava näköala, tilava lasittu parveke. Sijainti hyvällä paikalla Suvilahden palvelujen vieressä. Etsitään vuokralaista vähintään vuodeksi. Valitun vuokralaisen on esitettävä kohteeseen hankittu vastuuosan sisältämä kotivakuutus. Tarkistamme hakijoiden luottotiedot.","Vaasa",21.6496545,63.0785809,49
"878057","Vaasa Keskusta Rantakatu 11 b, 65100 Vaasa","23","kerrostalo","550","toistaiseksi","heti vapaa","vuokralainen vastaa","https://www.vuokraovi.com/vuokra-asunto/vaasa/keskusta/kerrostalo/878057","2019-08-22 22:31:35","No","2019-08-27 22:31:16","1956","6/7","hyvä","1h + keittokomero","Yksiö","taloyhtiössä sauna","0","Vuokralainen vastaa sähkö- ja vesimaksuista.","NA","NA","",NA,NA,"Nyt tarjolla upea harvinaisuus Rantakadulla merimaisemalla, 6.:ssa kerroksessa. Tästä ei sijainti parane! Huoneistossa juuri remontoitu kylpyhuone ja yleiskunto on hyvä. Taloyhtiössä on kattohuoneistossa sauna kaikkien asukkaiden varattavaksi.","Vaasa",21.6053742,63.0932957,23
"878195","Vaasa Hietalahti Mäkikaivontie 15 F 41, 65100 VAASA","43.5","kerrostalo","590,45","toistaiseksi","Sopimuksen mukaan","14 €/hlö/kk","https://www.vuokraovi.com/vuokra-asunto/vaasa/hietalahti/kerrostalo/878195","2019-08-23 10:31:50","No","2019-08-29 22:31:11","2005","3/4","hyvä","2 h + kk + s","Kaksio","oma sauna, parveke","0","Vesimaksu on ennakkomaksu ja lopullinen maksu määräytyy kulutuksen mukaan.","NA","B 2007","Lakea Oy, Vaasa",NA,NA,"Vaasan Mäkikaivontieltä on 1,5 km matka Vaasan ydinkeskustaan. Taloyhtiö muodostuu pienkerrostaloista sekä nelikerroksisesta kerrostalosta. Taloyhtiössä on pesula, kuivaushuone ja kerhotila. Jokaiseen vuokra-asuntoon kuuluu oma sauna sekä parveke tai terassi. Vesi laskutetaan huoneistokohtaisen vedenkulutuksen mukaan. Tasaus tehdään vähintään kerran vuodessa. Lemmikkieläimet ovat tervetulleita asuntoihimme! Täytä hakemus sivuilla www.lakea.fi ja sovi näytöstä kati.jaaksi@lakea.fi tai 0504368474","Vaasa",21.6393143,63.0911084,43.5
